 ,,
"1. HUMIDITY, Safe Range: (30 to 70)",,
Date,Time,Value
01-06-2025,23:15:00,1010.8
01-06-2025,23:30:00,
01-06-2025,23:45:00,1126.66
 ,,
02-06-2025,00:00:00,739.06
02-06-2025,00:15:00,824.06
02-06-2025,00:30:00,133.63
02-06-2025,00:45:00,218.64
02-06-2025,01:00:00,602.82
02-06-2025,01:15:00,687.82
02-06-2025,01:30:00,897.4
02-06-2025,01:45:00,982.4
02-06-2025,02:00:00,466.58
02-06-2025,02:15:00,551.58
02-06-2025,02:30:00,761.16
02-06-2025,02:45:00,846.16
02-06-2025,03:00:00,330.34
02-06-2025,03:15:00,415.34
02-06-2025,03:30:00,624.91
02-06-2025,03:45:00,709.92
02-06-2025,04:00:00,194.1
02-06-2025,04:15:00,279.1
02-06-2025,04:30:00,488.68
02-06-2025,04:45:00,573.67
02-06-2025,05:00:00,957.86
02-06-2025,05:15:00,142.86
02-06-2025,05:30:00,352.44
02-06-2025,05:45:00,437.44
02-06-2025,06:00:00,821.62
02-06-2025,06:15:00,906.62
02-06-2025,06:30:00,216.2
02-06-2025,06:45:00,301.2
02-06-2025,07:00:00,685.38
02-06-2025,07:15:00,770.37
02-06-2025,07:30:00,979.96
02-06-2025,07:45:00,164.95
02-06-2025,08:00:00,549.14
02-06-2025,08:15:00,634.13
02-06-2025,08:30:00,843.72
02-06-2025,08:45:00,928.71
02-06-2025,09:00:00,412.89
02-06-2025,09:15:00,497.89
02-06-2025,09:30:00,707.47
02-06-2025,09:45:00,792.47
02-06-2025,10:00:00,115.6
02-06-2025,10:15:00,200.6
02-06-2025,10:30:00,410.18
02-06-2025,10:45:00,495.18
02-06-2025,11:00:00,879.36
02-06-2025,11:15:00,964.36
02-06-2025,11:30:00,273.94
02-06-2025,11:45:00,358.94
02-06-2025,12:00:00,743.12
02-06-2025,12:15:00,828.12
02-06-2025,12:30:00,137.69
02-06-2025,12:45:00,222.7
02-06-2025,13:00:00,606.88
02-06-2025,13:15:00,691.88
02-06-2025,13:30:00,901.46
02-06-2025,13:45:00,986.46
02-06-2025,14:00:00,470.64
02-06-2025,14:15:00,555.63
02-06-2025,14:30:00,765.22
02-06-2025,14:45:00,850.21
02-06-2025,15:00:00,334.4
02-06-2025,15:15:00,419.39
02-06-2025,15:30:00,628.98
02-06-2025,15:45:00,713.97
02-06-2025,16:00:00,198.15
02-06-2025,16:15:00,283.14
02-06-2025,16:30:00,492.73
02-06-2025,16:45:00,577.73
02-06-2025,17:00:00,961.91
02-06-2025,17:15:00,146.91
02-06-2025,17:30:00,356.49
02-06-2025,17:45:00,441.49
02-06-2025,18:00:00,825.67
02-06-2025,18:15:00,910.67
02-06-2025,18:30:00,220.25
02-06-2025,18:45:00,305.25
02-06-2025,19:00:00,689.43
02-06-2025,19:15:00,774.43
02-06-2025,19:30:00,984.01
02-06-2025,19:45:00,169.01
02-06-2025,20:00:00,392.14
02-06-2025,20:15:00,477.14
02-06-2025,20:30:00,686.72
02-06-2025,20:45:00,771.72
02-06-2025,21:00:00,255.9
02-06-2025,21:15:00,340.89
02-06-2025,21:30:00,550.48
02-06-2025,21:45:00,635.47
02-06-2025,22:00:00,119.66
02-06-2025,22:15:00,204.65
02-06-2025,22:30:00,414.24
02-06-2025,22:45:00,499.23
02-06-2025,23:00:00,883.41
02-06-2025,23:15:00,968.41
02-06-2025,23:30:00,277.99
02-06-2025,23:45:00,362.99
 ,,
03-06-2025,00:00:00,24.01
03-06-2025,00:15:00,54.3
03-06-2025,00:30:00,35.6
03-06-2025,00:45:00,65.89
03-06-2025,01:00:00,1020.53
03-06-2025,01:15:00,1323.44
03-06-2025,01:30:00,13.64
03-06-2025,01:45:00,43.93
03-06-2025,02:00:00,766.94
03-06-2025,02:15:00,851.94
03-06-2025,02:30:00,161.52
03-06-2025,02:45:00,246.52
03-06-2025,03:00:00,630.7
03-06-2025,03:15:00,715.7
03-06-2025,03:30:00,925.28
03-06-2025,03:45:00,110.28
03-06-2025,04:00:00,494.46
03-06-2025,04:15:00,579.46
03-06-2025,04:30:00,789.04
03-06-2025,04:45:00,874.04
03-06-2025,05:00:00,14.21
03-06-2025,05:15:00,44.51
03-06-2025,05:30:00,1258
03-06-2025,05:45:00,1560.91
03-06-2025,06:00:00,221.98
03-06-2025,06:15:00,306.98
03-06-2025,06:30:00,516.55
03-06-2025,06:45:00,601.55
03-06-2025,07:00:00,985.74
03-06-2025,07:15:00,170.74
03-06-2025,07:30:00,380.32
03-06-2025,07:45:00,465.32
03-06-2025,08:00:00,849.5
03-06-2025,08:15:00,934.5
03-06-2025,08:30:00,244.08
03-06-2025,08:45:00,329.08
03-06-2025,09:00:00,713.26
03-06-2025,09:15:00,798.26
03-06-2025,09:30:00,107.84
03-06-2025,09:45:00,192.84
03-06-2025,10:00:00,415.96
03-06-2025,10:15:00,500.96
03-06-2025,10:30:00,710.54
03-06-2025,10:45:00,795.54
03-06-2025,11:00:00,279.72
03-06-2025,11:15:00,364.72
03-06-2025,11:30:00,574.29
03-06-2025,11:45:00,659.3
03-06-2025,12:00:00,143.47
03-06-2025,12:15:00,228.48
03-06-2025,12:30:00,438.06
03-06-2025,12:45:00,523.05
03-06-2025,13:00:00,907.24
03-06-2025,13:15:00,992.24
03-06-2025,13:30:00,301.82
03-06-2025,13:45:00,386.82
03-06-2025,14:00:00,771
03-06-2025,14:15:00,856
03-06-2025,14:30:00,165.58
03-06-2025,14:45:00,250.58
03-06-2025,15:00:00,634.76
03-06-2025,15:15:00,719.76
03-06-2025,15:30:00,929.34
03-06-2025,15:45:00,114.34
03-06-2025,16:00:00,498.52
03-06-2025,16:15:00,583.52
03-06-2025,16:30:00,793.1
03-06-2025,16:45:00,878.1
03-06-2025,17:00:00,362.28
03-06-2025,17:15:00,447.28
03-06-2025,17:30:00,656.86
03-06-2025,17:45:00,741.86
03-06-2025,18:00:00,226.04
03-06-2025,18:15:00,311.04
03-06-2025,18:30:00,520.62
03-06-2025,18:45:00,605.62
03-06-2025,19:00:00,989.8
03-06-2025,19:15:00,174.8
03-06-2025,19:30:00,384.38
03-06-2025,19:45:00,469.38
03-06-2025,20:00:00,692.5
03-06-2025,20:15:00,777.5
03-06-2025,20:30:00,987.08
03-06-2025,20:45:00,172.08
03-06-2025,21:00:00,556.26
03-06-2025,21:15:00,641.26
03-06-2025,21:30:00,850.84
03-06-2025,21:45:00,935.84
03-06-2025,22:00:00,420.02
03-06-2025,22:15:00,505.02
03-06-2025,22:30:00,714.6
03-06-2025,22:45:00,799.6
03-06-2025,23:00:00,283.77
03-06-2025,23:15:00,368.78
03-06-2025,23:30:00,578.36
03-06-2025,23:45:00,663.36
 ,,
04-06-2025,00:00:00,439.79
04-06-2025,00:15:00,524.79
04-06-2025,00:30:00,734.37
04-06-2025,00:45:00,819.37
04-06-2025,01:00:00,303.55
04-06-2025,01:15:00,388.55
04-06-2025,01:30:00,598.13
04-06-2025,01:45:00,683.13
04-06-2025,02:00:00,167.31
04-06-2025,02:15:00,252.31
04-06-2025,02:30:00,461.89
04-06-2025,02:45:00,546.89
04-06-2025,03:00:00,931.07
04-06-2025,03:15:00,116.07
04-06-2025,03:30:00,325.64
04-06-2025,03:45:00,410.65
04-06-2025,04:00:00,794.83
04-06-2025,04:15:00,879.82
04-06-2025,04:30:00,189.41
04-06-2025,04:45:00,274.39
04-06-2025,05:00:00,658.59
04-06-2025,05:15:00,743.58
04-06-2025,05:30:00,953.17
04-06-2025,05:45:00,138.16
04-06-2025,06:00:00,522.34
04-06-2025,06:15:00,607.34
04-06-2025,06:30:00,816.92
04-06-2025,06:45:00,901.92
04-06-2025,07:00:00,386.1
04-06-2025,07:15:00,471.1
04-06-2025,07:30:00,680.68
04-06-2025,07:45:00,765.68
04-06-2025,08:00:00,249.86
04-06-2025,08:15:00,334.86
04-06-2025,08:30:00,544.44
04-06-2025,08:45:00,629.44
04-06-2025,09:00:00,113.62
04-06-2025,09:15:00,198.62
04-06-2025,09:30:00,408.2
04-06-2025,09:45:00,493.2
04-06-2025,10:00:00,716.33
04-06-2025,10:15:00,801.33
04-06-2025,10:30:00,110.91
04-06-2025,10:45:00,195.91
04-06-2025,11:00:00,580.09
04-06-2025,11:15:00,665.08
04-06-2025,11:30:00,874.67
04-06-2025,11:45:00,959.66
04-06-2025,12:00:00,443.85
04-06-2025,12:15:00,528.84
04-06-2025,12:30:00,738.43
04-06-2025,12:45:00,823.42
04-06-2025,13:00:00,307.6
04-06-2025,13:15:00,392.6
04-06-2025,13:30:00,602.17
04-06-2025,13:45:00,687.18
04-06-2025,14:00:00,171.36
04-06-2025,14:15:00,256.36
04-06-2025,14:30:00,465.94
04-06-2025,14:45:00,550.94
04-06-2025,15:00:00,935.12
04-06-2025,15:15:00,120.12
04-06-2025,15:30:00,329.7
04-06-2025,15:45:00,414.7
04-06-2025,16:00:00,798.88
04-06-2025,16:15:00,883.88
04-06-2025,16:30:00,193.46
04-06-2025,16:45:00,278.45
04-06-2025,17:00:00,662.64
04-06-2025,17:15:00,747.64
04-06-2025,17:30:00,957.22
04-06-2025,17:45:00,142.22
04-06-2025,18:00:00,526.4
04-06-2025,18:15:00,611.4
04-06-2025,18:30:00,820.98
04-06-2025,18:45:00,905.98
04-06-2025,19:00:00,390.16
04-06-2025,19:15:00,475.16
04-06-2025,19:30:00,684.74
04-06-2025,19:45:00,769.74
04-06-2025,20:00:00,992.86
04-06-2025,20:15:00,177.86
04-06-2025,20:30:00,387.44
04-06-2025,20:45:00,472.44
04-06-2025,21:00:00,856.62
04-06-2025,21:15:00,941.62
04-06-2025,21:30:00,251.2
04-06-2025,21:45:00,336.2
04-06-2025,22:00:00,720.38
04-06-2025,22:15:00,805.38
04-06-2025,22:30:00,114.96
04-06-2025,22:45:00,199.96
04-06-2025,23:00:00,584.14
04-06-2025,23:15:00,669.14
04-06-2025,23:30:00,878.72
04-06-2025,23:45:00,963.72
 ,,
05-06-2025,00:00:00,1498.5
05-06-2025,00:15:00,
05-06-2025,00:30:00,61.44
05-06-2025,00:45:00,91.73
05-06-2025,01:00:00,603.91
05-06-2025,01:15:00,688.91
05-06-2025,01:30:00,898.49
05-06-2025,01:45:00,983.49
05-06-2025,02:00:00,467.67
05-06-2025,02:15:00,552.66
05-06-2025,02:30:00,762.25
05-06-2025,02:45:00,847.25
05-06-2025,03:00:00,331.43
05-06-2025,03:15:00,416.43
05-06-2025,03:30:00,626.01
05-06-2025,03:45:00,711.01
05-06-2025,04:00:00,195.19
05-06-2025,04:15:00,280.19
05-06-2025,04:30:00,489.77
05-06-2025,04:45:00,574.77
05-06-2025,05:00:00,958.95
05-06-2025,05:15:00,143.94
05-06-2025,05:30:00,353.53
05-06-2025,05:45:00,438.53
05-06-2025,06:00:00,822.71
05-06-2025,06:15:00,907.71
05-06-2025,06:30:00,217.29
05-06-2025,06:45:00,302.29
05-06-2025,07:00:00,686.47
05-06-2025,07:15:00,771.47
05-06-2025,07:30:00,981.05
05-06-2025,07:45:00,166.05
05-06-2025,08:00:00,550.23
05-06-2025,08:15:00,635.23
05-06-2025,08:30:00,844.81
05-06-2025,08:45:00,929.81
05-06-2025,09:00:00,413.99
05-06-2025,09:15:00,498.99
05-06-2025,09:30:00,708.57
05-06-2025,09:45:00,793.56
05-06-2025,10:00:00,116.69
05-06-2025,10:15:00,201.69
05-06-2025,10:30:00,411.27
05-06-2025,10:45:00,496.27
05-06-2025,11:00:00,880.45
05-06-2025,11:15:00,965.45
05-06-2025,11:30:00,275.02
05-06-2025,11:45:00,360.03
05-06-2025,12:00:00,744.21
05-06-2025,12:15:00,829.21
05-06-2025,12:30:00,138.79
05-06-2025,12:45:00,223.79
05-06-2025,13:00:00,1032.17
05-06-2025,13:15:00,1335.08
05-06-2025,13:30:00,1148.03
05-06-2025,13:45:00,1450.94
05-06-2025,14:00:00,471.73
05-06-2025,14:15:00,556.73
05-06-2025,14:30:00,766.31
05-06-2025,14:45:00,851.31
05-06-2025,15:00:00,335.49
05-06-2025,15:15:00,420.49
05-06-2025,15:30:00,630.07
05-06-2025,15:45:00,715.07
05-06-2025,16:00:00,199.25
05-06-2025,16:15:00,284.25
05-06-2025,16:30:00,493.83
05-06-2025,16:45:00,578.83
05-06-2025,17:00:00,963.01
05-06-2025,17:15:00,148
05-06-2025,17:30:00,357.59
05-06-2025,17:45:00,442.58
05-06-2025,18:00:00,826.77
05-06-2025,18:15:00,911.76
05-06-2025,18:30:00,221.34
05-06-2025,18:45:00,306.33
05-06-2025,19:00:00,690.52
05-06-2025,19:15:00,775.52
05-06-2025,19:30:00,985.1
05-06-2025,19:45:00,170.1
05-06-2025,20:00:00,393.23
05-06-2025,20:15:00,478.23
05-06-2025,20:30:00,687.81
05-06-2025,20:45:00,772.81
05-06-2025,21:00:00,256.99
05-06-2025,21:15:00,341.99
05-06-2025,21:30:00,551.57
05-06-2025,21:45:00,636.57
05-06-2025,22:00:00,120.75
05-06-2025,22:15:00,205.75
05-06-2025,22:30:00,415.33
05-06-2025,22:45:00,500.33
05-06-2025,23:00:00,884.51
05-06-2025,23:15:00,969.51
05-06-2025,23:30:00,279.08
05-06-2025,23:45:00,364.09
 ,,
06-06-2025,00:00:00,140.52
06-06-2025,00:15:00,225.52
06-06-2025,00:30:00,435.1
06-06-2025,00:45:00,520.1
06-06-2025,01:00:00,904.28
06-06-2025,01:15:00,989.27
06-06-2025,01:30:00,298.86
06-06-2025,01:45:00,383.85
06-06-2025,02:00:00,768.04
06-06-2025,02:15:00,853.03
06-06-2025,02:30:00,162.62
06-06-2025,02:45:00,247.61
06-06-2025,03:00:00,631.79
06-06-2025,03:15:00,716.79
06-06-2025,03:30:00,926.37
06-06-2025,03:45:00,111.37
06-06-2025,04:00:00,495.55
06-06-2025,04:15:00,580.54
06-06-2025,04:30:00,790.13
06-06-2025,04:45:00,875.13
06-06-2025,05:00:00,359.31
06-06-2025,05:15:00,444.31
06-06-2025,05:30:00,653.89
06-06-2025,05:45:00,738.89
06-06-2025,06:00:00,223.07
06-06-2025,06:15:00,308.07
06-06-2025,06:30:00,517.65
06-06-2025,06:45:00,602.65
06-06-2025,07:00:00,986.83
06-06-2025,07:15:00,171.83
06-06-2025,07:30:00,381.41
06-06-2025,07:45:00,466.41
06-06-2025,08:00:00,850.59
06-06-2025,08:15:00,935.59
06-06-2025,08:30:00,245.17
06-06-2025,08:45:00,330.17
06-06-2025,09:00:00,714.35
06-06-2025,09:15:00,799.35
06-06-2025,09:30:00,108.93
06-06-2025,09:45:00,193.93
06-06-2025,10:00:00,417.05
06-06-2025,10:15:00,502.05
06-06-2025,10:30:00,711.63
06-06-2025,10:45:00,796.63
06-06-2025,11:00:00,280.81
06-06-2025,11:15:00,365.81
06-06-2025,11:30:00,575.39
06-06-2025,11:45:00,660.39
06-06-2025,12:00:00,144.57
06-06-2025,12:15:00,229.57
06-06-2025,12:30:00,439.15
06-06-2025,12:45:00,524.15
06-06-2025,13:00:00,908.33
06-06-2025,13:15:00,993.33
06-06-2025,13:30:00,302.91
06-06-2025,13:45:00,387.91
06-06-2025,14:00:00,772.09
06-06-2025,14:15:00,857.09
06-06-2025,14:30:00,166.67
06-06-2025,14:45:00,251.67
06-06-2025,15:00:00,635.85
06-06-2025,15:15:00,720.85
06-06-2025,15:30:00,930.43
06-06-2025,15:45:00,115.43
06-06-2025,16:00:00,499.61
06-06-2025,16:15:00,584.61
06-06-2025,16:30:00,794.19
06-06-2025,16:45:00,879.19
06-06-2025,17:00:00,363.37
06-06-2025,17:15:00,448.37
06-06-2025,17:30:00,657.95
06-06-2025,17:45:00,742.95
06-06-2025,18:00:00,227.13
06-06-2025,18:15:00,312.13
06-06-2025,18:30:00,521.71
06-06-2025,18:45:00,606.71
06-06-2025,19:00:00,990.89
06-06-2025,19:15:00,175.89
06-06-2025,19:30:00,385.47
06-06-2025,19:45:00,470.47
06-06-2025,20:00:00,693.59
06-06-2025,20:15:00,778.59
06-06-2025,20:30:00,988.17
06-06-2025,20:45:00,173.17
06-06-2025,21:00:00,557.35
06-06-2025,21:15:00,642.35
06-06-2025,21:30:00,851.93
06-06-2025,21:45:00,936.93
06-06-2025,22:00:00,421.11
06-06-2025,22:15:00,506.11
06-06-2025,22:30:00,715.69
06-06-2025,22:45:00,800.69
06-06-2025,23:00:00,284.87
06-06-2025,23:15:00,369.87
06-06-2025,23:30:00,579.45
06-06-2025,23:45:00,664.45
 ,,
07-06-2025,00:00:00,75.69
07-06-2025,00:15:00,5.98
07-06-2025,00:30:00,
07-06-2025,00:45:00,1175.65
07-06-2025,01:00:00,53.73
07-06-2025,01:15:00,84.02
07-06-2025,01:30:00,
07-06-2025,01:45:00,
07-06-2025,02:00:00,168.4
07-06-2025,02:15:00,253.4
07-06-2025,02:30:00,462.98
07-06-2025,02:45:00,547.98
07-06-2025,03:00:00,932.16
07-06-2025,03:15:00,117.16
07-06-2025,03:30:00,326.74
07-06-2025,03:45:00,411.74
07-06-2025,04:00:00,
07-06-2025,04:15:00,1181.39
07-06-2025,04:30:00,99.43
07-06-2025,04:45:00,29.73
07-06-2025,05:00:00,659.68
07-06-2025,05:15:00,744.68
07-06-2025,05:30:00,954.26
07-06-2025,05:45:00,139.26
07-06-2025,06:00:00,523.44
07-06-2025,06:15:00,608.44
07-06-2025,06:30:00,818.02
07-06-2025,06:45:00,903.01
07-06-2025,07:00:00,387.2
07-06-2025,07:15:00,472.19
07-06-2025,07:30:00,681.78
07-06-2025,07:45:00,766.77
07-06-2025,08:00:00,250.95
07-06-2025,08:15:00,335.95
07-06-2025,08:30:00,545.53
07-06-2025,08:45:00,630.53
07-06-2025,09:00:00,114.71
07-06-2025,09:15:00,199.71
07-06-2025,09:30:00,409.29
07-06-2025,09:45:00,494.29
07-06-2025,10:00:00,717.42
07-06-2025,10:15:00,802.42
07-06-2025,10:30:00,112
07-06-2025,10:45:00,197
07-06-2025,11:00:00,581.17
07-06-2025,11:15:00,666.18
07-06-2025,11:30:00,875.76
07-06-2025,11:45:00,960.76
07-06-2025,12:00:00,444.94
07-06-2025,12:15:00,529.94
07-06-2025,12:30:00,739.52
07-06-2025,12:45:00,824.52
07-06-2025,13:00:00,308.7
07-06-2025,13:15:00,393.7
07-06-2025,13:30:00,603.28
07-06-2025,13:45:00,688.28
07-06-2025,14:00:00,172.46
07-06-2025,14:15:00,257.45
07-06-2025,14:30:00,467.04
07-06-2025,14:45:00,552.03
07-06-2025,15:00:00,936.22
07-06-2025,15:15:00,121.21
07-06-2025,15:30:00,330.79
07-06-2025,15:45:00,415.79
07-06-2025,16:00:00,
07-06-2025,16:15:00,
07-06-2025,16:30:00,74.76
07-06-2025,16:45:00,5.05
07-06-2025,17:00:00,663.73
07-06-2025,17:15:00,748.73
07-06-2025,17:30:00,958.31
07-06-2025,17:45:00,143.31
07-06-2025,18:00:00,527.49
07-06-2025,18:15:00,612.49
07-06-2025,18:30:00,822.07
07-06-2025,18:45:00,907.07
07-06-2025,19:00:00,391.25
07-06-2025,19:15:00,476.25
07-06-2025,19:30:00,685.83
07-06-2025,19:45:00,770.83
07-06-2025,20:00:00,993.96
07-06-2025,20:15:00,178.96
07-06-2025,20:30:00,388.54
07-06-2025,20:45:00,473.54
07-06-2025,21:00:00,857.72
07-06-2025,21:15:00,942.71
07-06-2025,21:30:00,252.3
07-06-2025,21:45:00,337.29
07-06-2025,22:00:00,721.48
07-06-2025,22:15:00,806.47
07-06-2025,22:30:00,116.06
07-06-2025,22:45:00,201.05
07-06-2025,23:00:00,585.23
07-06-2025,23:15:00,670.23
07-06-2025,23:30:00,879.81
07-06-2025,23:45:00,964.81
 ,,
08-06-2025,00:00:00,741.24
08-06-2025,00:15:00,826.24
08-06-2025,00:30:00,135.82
08-06-2025,00:45:00,220.82
08-06-2025,01:00:00,605
08-06-2025,01:15:00,690
08-06-2025,01:30:00,899.58
08-06-2025,01:45:00,984.58
08-06-2025,02:00:00,468.76
08-06-2025,02:15:00,553.76
08-06-2025,02:30:00,763.34
08-06-2025,02:45:00,848.34
08-06-2025,03:00:00,332.52
08-06-2025,03:15:00,417.52
08-06-2025,03:30:00,627.1
08-06-2025,03:45:00,712.1
08-06-2025,04:00:00,196.28
08-06-2025,04:15:00,281.27
08-06-2025,04:30:00,490.86
08-06-2025,04:45:00,575.86
08-06-2025,05:00:00,960.04
08-06-2025,05:15:00,145.04
08-06-2025,05:30:00,354.62
08-06-2025,05:45:00,439.62
08-06-2025,06:00:00,823.8
08-06-2025,06:15:00,908.8
08-06-2025,06:30:00,218.38
08-06-2025,06:45:00,303.38
08-06-2025,07:00:00,687.56
08-06-2025,07:15:00,772.56
08-06-2025,07:30:00,982.14
08-06-2025,07:45:00,167.14
08-06-2025,08:00:00,551.32
08-06-2025,08:15:00,636.32
08-06-2025,08:30:00,845.9
08-06-2025,08:45:00,930.9
08-06-2025,09:00:00,415.08
08-06-2025,09:15:00,500.08
08-06-2025,09:30:00,709.66
08-06-2025,09:45:00,794.66
08-06-2025,10:00:00,117.78
08-06-2025,10:15:00,202.78
08-06-2025,10:30:00,412.36
08-06-2025,10:45:00,497.36
08-06-2025,11:00:00,881.54
08-06-2025,11:15:00,966.54
08-06-2025,11:30:00,276.12
08-06-2025,11:45:00,361.12
08-06-2025,12:00:00,745.3
08-06-2025,12:15:00,830.3
08-06-2025,12:30:00,139.88
08-06-2025,12:45:00,224.88
08-06-2025,13:00:00,609.05
08-06-2025,13:15:00,694.06
08-06-2025,13:30:00,903.64
08-06-2025,13:45:00,988.64
08-06-2025,14:00:00,472.82
08-06-2025,14:15:00,557.82
08-06-2025,14:30:00,767.4
08-06-2025,14:45:00,852.4
08-06-2025,15:00:00,336.58
08-06-2025,15:15:00,421.58
08-06-2025,15:30:00,631.16
08-06-2025,15:45:00,716.16
08-06-2025,16:00:00,200.34
08-06-2025,16:15:00,285.33
08-06-2025,16:30:00,494.92
08-06-2025,16:45:00,579.91
08-06-2025,17:00:00,964.1
08-06-2025,17:15:00,149.1
08-06-2025,17:30:00,358.68
08-06-2025,17:45:00,443.68
08-06-2025,18:00:00,827.86
08-06-2025,18:15:00,912.86
08-06-2025,18:30:00,222.44
08-06-2025,18:45:00,307.44
08-06-2025,19:00:00,691.62
08-06-2025,19:15:00,776.61
08-06-2025,19:30:00,986.2
08-06-2025,19:45:00,171.19
08-06-2025,20:00:00,394.32
08-06-2025,20:15:00,479.32
08-06-2025,20:30:00,688.9
08-06-2025,20:45:00,773.9
08-06-2025,21:00:00,258.08
08-06-2025,21:15:00,343.08
08-06-2025,21:30:00,552.66
08-06-2025,21:45:00,637.66
08-06-2025,22:00:00,121.84
08-06-2025,22:15:00,206.84
08-06-2025,22:30:00,416.42
08-06-2025,22:45:00,501.42
08-06-2025,23:00:00,885.6
08-06-2025,23:15:00,970.6
08-06-2025,23:30:00,280.18
08-06-2025,23:45:00,365.18
 ,,
09-06-2025,00:00:00,1.52
09-06-2025,00:15:00,31.82
09-06-2025,00:30:00,13.11
09-06-2025,00:45:00,43.4
09-06-2025,01:00:00,905.37
09-06-2025,01:15:00,990.37
09-06-2025,01:30:00,299.95
09-06-2025,01:45:00,384.95
09-06-2025,02:00:00,769.13
09-06-2025,02:15:00,854.13
09-06-2025,02:30:00,163.71
09-06-2025,02:45:00,248.71
09-06-2025,03:00:00,632.89
09-06-2025,03:15:00,717.89
09-06-2025,03:30:00,927.47
09-06-2025,03:45:00,112.46
09-06-2025,04:00:00,496.65
09-06-2025,04:15:00,581.64
09-06-2025,04:30:00,791.23
09-06-2025,04:45:00,876.22
09-06-2025,05:00:00,360.4
09-06-2025,05:15:00,445.4
09-06-2025,05:30:00,654.98
09-06-2025,05:45:00,739.98
09-06-2025,06:00:00,224.16
09-06-2025,06:15:00,309.16
09-06-2025,06:30:00,518.74
09-06-2025,06:45:00,603.74
09-06-2025,07:00:00,987.92
09-06-2025,07:15:00,172.92
09-06-2025,07:30:00,382.5
09-06-2025,07:45:00,467.5
09-06-2025,08:00:00,851.68
09-06-2025,08:15:00,936.68
09-06-2025,08:30:00,246.26
09-06-2025,08:45:00,331.26
09-06-2025,09:00:00,715.44
09-06-2025,09:15:00,800.44
09-06-2025,09:30:00,110.02
09-06-2025,09:45:00,195.02
09-06-2025,10:00:00,20.77
09-06-2025,10:15:00,51.06
09-06-2025,10:30:00,1323.57
09-06-2025,10:45:00,
09-06-2025,11:00:00,281.91
09-06-2025,11:15:00,366.9
09-06-2025,11:30:00,576.49
09-06-2025,11:45:00,661.48
09-06-2025,12:00:00,145.66
09-06-2025,12:15:00,230.66
09-06-2025,12:30:00,440.24
09-06-2025,12:45:00,525.24
09-06-2025,13:00:00,1548.91
09-06-2025,13:15:00,
09-06-2025,13:30:00,66.48
09-06-2025,13:45:00,96.77
09-06-2025,14:00:00,773.18
09-06-2025,14:15:00,858.18
09-06-2025,14:30:00,167.76
09-06-2025,14:45:00,252.76
09-06-2025,15:00:00,636.94
09-06-2025,15:15:00,721.94
09-06-2025,15:30:00,931.52
09-06-2025,15:45:00,116.52
09-06-2025,16:00:00,500.7
09-06-2025,16:15:00,585.7
09-06-2025,16:30:00,795.28
09-06-2025,16:45:00,880.28
